"","blockgroupID","mural_presence","log_income","pop","area","black_prop","vacantprop","comresprop","povertymetric"
"855","321_1","0",9.52046863325779,1480,2510720.575,0.227027027,0.026856105,0.038366851,0.335402768
"856","321_2","0",9.57955634740923,1105,1077624.323,0.191855204,0.045089319,0.051206441,0.273112282
"857","321_3","0",9.73412170690239,1318,2359604.266,0.198027314,0.011322624,0.099224812,0.288484586
"858","323_1","0",9.58637666939354,627,1961228.527,0.12599681,0.006779059,0.354381271,0.43869419
"859","323_2","0",9.86848194333731,1502,1211797.868,0.274300932,0,0.019230558,0.172356297
"860","323_3","1",9.77605182922644,1706,3282171.988,0.233294256,0.011118411,0.128681166,0.247145842
"861","325_1","0",9.96444153187313,755,1462193.848,0.075496689,0.004917662,0.175358679,0.197035495
"862","325_2","0",9.69658637676778,1690,1683462.609,0.204733728,0.015690186,0.029280524,0.237123554
"863","325_3","0",9.50218875329738,1559,3079934.78,0.135984606,0.007613557,0.105052363,0.363548691
"864","325_4","0",9.62681135926088,1762,2804342.289,0.152099886,0.005949362,0.050965314,0.398168763
"865","326_1","0",9.98603481350369,808,1285516.171,0.084158416,0.023267216,0.279213209,0.396694013
"866","326_2","0",10.2304143763138,1023,922745.7649,0.084066471,0,0.024865751,0.24153302
"867","326_3","0",9.68103126500205,1204,1372209.517,0.096345515,0.003336677,0.004280301,0.217325712
"868","326_4","0",9.91492193016179,1536,1352553.029,0.158203125,0.009788184,0.012688817,0.231225157
"869","326_5","0",9.40919123072135,607,791725.2887,0.204283361,0.008421641,0.221409743,0.377892612
"870","326_6","1",9.73483218650599,825,1003965.112,0.117575758,0.022736134,0.080178412,0.252762733
"871","326_7","0",9.93513155787059,939,1985249.764,0.133120341,0.022286983,0.027622045,0.25316569
"872","329_1","0",9.60400276796519,658,2776382.953,0.370820669,0.287872846,0.184456797,0.343724822
"873","329_2","0",9.94290055489296,645,3337674.41,0.210852713,0.036028785,0.019643582,0.133651725
"874","329_3","0",10.1231450345655,1188,904433.1125,0.148989899,0,0.045358667,0.132271947
"875","329_4","0",9.84855606900991,663,1571863.983,0.138763198,0.005539622,0.018745449,0.360826494
"876","329_5","0",9.75243207761617,935,1573300.154,0.119786096,0.009154094,0.122343329,0.344799492
"877","33_1","1",9.06992821825944,1797,1081413.747,0.621591541,0.064766461,0.028296756,0.519690995
"878","33_2","0",9.79406323525484,1011,7929003.095,0.615232443,0.052311151,0.549082273,0.423631263
"879","33_3","1",9.39207842523172,768,602333.7714,0.69921875,0.132294501,0.075578786,0.463277714
"880","33_4","0",9.88557813199256,590,852691.8684,0.859322034,0.13760135,0.042139031,0.412205974
"881","33_5","0",9.72692935563128,1043,930501.4833,0.357622244,0.098606728,0.054315975,0.466413302
"882","33_6","0",9.56703531571492,953,802049.6761,0.904512067,0.034961169,0.121147832,0.3499898
"883","330_1","0",9.98160533180008,670,657422.6979,0.06119403,0,0.155460671,0.208466964
"884","330_2","0",10.4746648196869,802,620853.5285,0.05361596,0,0.025932437,0.105056211
"885","330_3","0",9.73814109994814,1041,867284.9473,0.09414025,0,0.135190537,0.295445064
"886","330_4","0",9.55555995306906,1859,2731862.28,0.301775148,0.00562766,0.041872604,0.359537828
"887","330_5","1",9.64601132214141,1541,1304111.439,0.158338741,0.015404666,0.029180504,0.418585239
"888","330_6","0",9.47975663562107,963,868149.3621,0.122533749,0,0.144078458,0.35330121
"889","330_7","0",10.4630176225122,769,835761.0355,0.10793238,0,0.010391637,0.119208698
"890","331.01_1","0",10.0712875128111,1452,1455611.824,0.045454545,0.003404375,0.032296919,0.150398385
"891","331.01_2","0",9.92915529928471,1177,1372764.09,0.048428207,0.003494075,0.221040117,0.151403358
"892","331.01_3","0",10.2701425298572,1045,1178672.847,0.015311005,0,0.103651671,0.04300959
"893","331.01_4","0",10.2704889941922,1239,1233012.128,0.015334948,0,0.003425584,0.108489982
"894","331.02_1","0",9.89641258386416,1054,3006863.896,0.10056926,0.01051957,0.081982886,0.28510648
"895","331.02_2","0",10.1672354746923,1016,1258738.944,0.058070866,0.027293764,0.155676026,0.121486803
"896","331.02_3","0",9.99186466315354,763,1167018.747,0.044560944,0.006181263,0.118194885,0.129181768
"897","331.02_4","0",10.5051497279738,1312,2297138.65,0.021341463,0.013232304,0.019408825,0.151833464
"898","332_1","0",10.0782388604999,1554,2779932.183,0.034749035,0.006267678,0.062722395,0.09763772
"899","332_2","0",10.2706968151898,1187,6135046.112,0.047177759,0.003462853,0.034176998,0.157026345
"900","333_1","0",9.9751102962091,1709,4180771.856,0.066120538,0.0514783,0.030552362,0.182344344
"901","333_2","0",10.3410002726131,1384,3496770.215,0.077312139,0.001781227,0.016895418,0.084915
"902","333_3","0",10.057323897251,1151,3210058.925,0.148566464,0,0.034801326,0.205198038
"903","334_1","0",10.0106364680532,883,2282804.427,0.047565119,0,0.15518399,0.154293849
"904","334_2","0",10.105775121971,1350,3200976.349,0.067407407,0,0.169225266,0.190989296
"905","334_3","0",9.74173303668214,861,2215043.518,0.069686411,0,0.220557791,0.118162608
"906","334_4","0",9.97734192110661,1640,5415073.315,0.201219512,0.001658524,0.636441539,0.182967927
"907","335_1","0",9.9686664935611,1177,1948927.417,0.110450297,0,0.026710893,0.184750104
"908","335_2","0",9.97734192110661,1737,5401373.713,0.069660334,0,0.474756116,0.345194248
"909","335_3","0",10.1016414471467,766,2797078.278,0.107049608,0,0.17406026,0.056819964
"910","336_1","0",9.91066175628413,1087,2314026.298,0.085556578,0,0.178109779,0.303735773
"911","336_2","0",10.3330271960855,979,2596233.495,0.04392237,0.002542103,0.042896545,0.118715321
"912","336_3","0",10.3053796182575,2143,3244965.036,0.134391041,0.000864011,0.040626745,0.136215982
"913","336_4","0",9.9133388685865,1525,2324397.949,0.059672131,0.003904273,0.002104392,0.244325541
"914","336_5","0",10.1427012840278,1132,1938315.622,0.030918728,0,0.003123843,0.199903674
"915","337.01_1","0",10.1022974268349,1714,3159022.815,0.081096849,0,0.066108466,0.157476751
"916","337.01_2","0",9.77229627684378,1037,2494570.999,0.035679846,0.018370715,0.208400271,0.313853848
"917","337.01_3","0",9.69603278610318,2377,4827841.512,0.031131679,0.056806321,0.134505292,0.248583563
"918","337.02_1","0",10.4367006951797,1254,2500018.484,0.098086124,0,0,0.039059263
"919","337.02_2","0",10.3313662554812,2156,6298273.354,0.071428571,0,0.041964587,0.141179211
"920","337.02_3","0",10.1683870620907,1026,1345915.176,0.072124756,0,0.002898905,0.126712117
"921","337.02_4","0",10.0506136174264,739,1243588.232,0.067658999,0,0,0.17170236
"922","338_1","0",9.93100543857287,2144,4690432.097,0.050373134,0,0,0.220590226
"923","338_2","0",10.213322429629,1048,2326844.762,0.172709924,0.003490795,0.030294099,0.193631931
"924","338_3","0",10.018823151216,589,1335210.638,0.052631579,0.002071287,0.039805765,0.216483083
"925","338_4","0",9.85066677635255,1122,1999984.43,0.057040998,0.003169219,0.020619243,0.048817009
"926","338_5","0",10.7576900920969,1137,4719936.61,0.111697449,0.013783265,0.274583066,0.101473179
"927","339_1","0",10.2218685537372,833,2115663.967,0.058823529,0.005089143,0.026332677,0.146562124
"928","339_2","0",10.052553900454,1379,3210429.643,0.107324148,0.001463835,0.079100569,0.146146975
"929","339_3","0",10.0883475514247,712,6958742.153,0.02247191,0,0.002232499,0.208736417
"930","340_1","0",10.3348478019396,1100,3490006.784,0.024545455,0,0.007338192,0.074566614
"931","340_2","0",10.0467650472398,1076,2591072.652,0.031598513,0,0,0.149638441
"932","340_3","0",9.99592998792569,696,2150614.946,0.05316092,0,0.024985294,0.189157125
"933","341_1","0",10.1671202429804,725,2006715.587,0.013793103,0,0,0.062061215
"934","341_2","0",10.1298259947469,1236,2102758.419,0.089805825,0.005783688,0.062660799,0.203072292
"935","341_3","0",10.0970787015883,796,2727903.99,0.050251256,0,0,0.296196131
"936","341_4","0",10.16300160516,892,3099823.203,0.053811659,0,0.30735756,0.36429598
"937","341_5","0",9.97757409588883,1036,2610881.486,0.005791506,0.002170935,0.08985964,0.134156347
"938","341_6","0",10.0103669141632,892,1806503.896,0.052690583,0.001656431,0.005481209,0.128991362
"939","342_1","0",10.4048081462878,1416,2113830.106,0.055084746,0,0,0.037169415
"940","342_2","0",10.144628180552,1983,8661878.381,0.100353001,0.017385898,0.03340018,0.18806528
"941","344_1","0",10.3177141663129,1699,6060707.412,0.051206592,0.032926466,0.181206358,0.128358302
"942","344_2","0",10.2181157939725,1607,6695133.843,0.031113877,0,0,0.06138803
"943","344_3","0",10.2984645185299,2283,11814544.79,0.010950504,0.054592404,0.003878652,0.141630805
"944","344_4","0",10.5428910705861,2073,12185879.19,0.023637241,0.014302932,0.003835529,0.023654937
"945","345.01_1","0",9.98732305844836,1823,1748871.334,0.092155787,0,0,0.294581861
"946","345.01_2","0",9.84076072262782,1547,3068699.071,0.084033613,0.013885891,0.042423178,0.29100608
"947","345.02_1","0",10.0877655276285,1184,1499869.921,0.137668919,0,0,0.12665483
"948","345.02_2","1",10.1020924794032,2312,4962001.751,0.114619377,0.014077141,0.268351801,0.176781817
"949","345.02_3","0",9.81454704323948,1789,4405162.126,0.227501397,0.047075488,0.124601242,0.221539209
"950","346_1","0",10.0568093174798,2250,20018140.9,0.246222222,0.087263398,0.482804947,0.155534012
"951","347.01_1","0",10.2528055000213,2560,3774914.805,0.116796875,0.001689411,0.044414722,0.050652903
"952","347.01_2","0",9.89822372286103,2448,5100856.616,0.124591503,0.001082814,0.002932043,0.264889991
"953","347.01_3","0",10.4637602675049,1391,3484866.998,0.053918045,0,0.096674109,0.022386347
"954","347.02_1","0",10.0022916215947,1923,4424935.219,0.130525221,0.019595493,0.037172431,0.061520917
"955","347.02_2","0",10.4868477684853,788,2201553.417,0.003807107,0.022755712,0,0.055496467
"956","347.02_3","0",10.6776154622284,1096,4311428.497,0.001824818,0,0,0.026829547
"957","348.01_1","0",10.156655816956,1225,3327264.061,0.001632653,0,0,0.088070976
"958","348.01_2","0",9.95384791187508,1617,4223738.072,0.038961039,0.009610609,0.136274504,0.193286613
"959","348.01_3","0",10.1485491391513,1457,7422029.402,0.100205903,0.013904174,0.299897579,0.227673436
"960","348.02_1","0",9.59062441488709,2417,3436747.741,0.400082747,0.013081013,0.01421832,0.342066746
"961","348.02_2","0",10.229512549151,1417,5341391.925,0.129146083,0.002391919,0.054436615,0.209470993
"962","348.02_3","0",10.2702118323279,1539,4571958.585,0.016244314,0,0.010082588,0.058112798
"963","348.03_1","0",10.314702763736,1140,7809108.963,0.012280702,0.005997717,0.09401219,0.119475325
"964","348.03_2","0",10.0505272951854,2446,4151389.301,0.079721995,0,0.11111248,0.172132106
"965","348.03_3","0",10.4431338421103,804,1812878.202,0.085820896,0.026068897,0,0.077870198
"966","349_1","0",9.62529365795666,1055,11136746.8,0.25971564,0.024109935,0.071972629,0.382574668
"967","349_2","0",9.90797745780898,2342,4146379.835,0.152006832,0.009181629,0.058400944,0.170186959
"968","349_3","0",9.68930374259339,829,2506146.733,0.183353438,0.020556911,0.066632944,0.253046689
"969","349_4","0",9.77803770181871,1317,3131817.357,0.165527715,0.035684311,0.153550698,0.301681425
"970","351_1","0",10.6885984105114,1680,5208659.139,0.036904762,0.053988826,0.084151097,0.087176074
"971","351_2","0",10.6436614385238,2406,12693453.04,0.041978387,0.004636292,0,0.08051224
"972","352_1","0",10.3067836433595,2261,11416705.11,0.027863777,0.002074988,0.009246097,0.105474977
"973","352_2","0",10.3047103413862,709,4242627.069,0.005641749,0.018225233,0,0.048613007
"974","352_3","0",10.3527781401843,1512,4426304.955,0.012566138,0.032554608,0.028726128,0.088774772
"975","353.01_1","0",10.1440387085054,2569,5685511.49,0.055274426,0,0.196116589,0.101633053
"976","353.01_2","0",10.1770960552566,1937,7648085.28,0.0273619,0.00108306,0.000857488,0.143405402
"977","353.01_3","0",10.3468904999847,794,1868786.676,0.017632242,0.001179261,0.09664875,0.201427982
"978","353.02_1","0",10.1959332608369,2018,3822508.347,0.081268583,0.039262155,0.198855258,0.136932467
"979","353.02_2","0",10.3391585027014,2444,12497963.05,0.035188216,0.024900951,0.139844307,0.15365892
"980","355_1","0",10.4590666324893,2497,7609467.497,0.033239888,0,0.190692824,0.057140478
"981","355_2","0",9.89842475819367,1938,5783738.812,0.058823529,0.010107792,0.057076514,0.34353397
"982","355_3","0",10.0324522838171,2847,11279203.05,0.041447137,0.028181432,0.364333168,0.159332855
"983","356.01_1","0",10.4585214309664,2270,9217098.54,0.011453744,0.023703415,0.095151806,0.071389924
"984","356.01_2","0",10.1636571026868,1526,5683756.811,0.005242464,0.000781492,0.065067191,0.219878645
"985","356.01_3","0",10.3708000639704,762,3984762.88,0.001312336,0.007806154,0.011929887,0.11464917
"986","356.01_4","0",10.2144588142159,881,3108198.756,0.013620885,0.025746641,0.449357386,0.221164769
"987","356.02_1","0",10.518592107258,1424,5773916.482,0.016151685,0,0,0.051349921
"988","356.02_2","0",10.5693663059419,2193,9270323.117,0.07751938,0.013698358,0.010338968,0.148383869
"989","357.01_1","0",9.83617184525126,2410,3924472.017,0.04813278,0.006677011,0.160011524,0.227967826
"990","357.01_2","0",9.85896078715265,2335,2531398.055,0.132334047,0,0.068396621,0.265719697
"991","357.02_1","0",9.76036747794131,1697,13332383.46,0.028285209,0.084650736,0.018490763,0.303075754
"992","357.02_2","0",10.0067659019896,2708,3463080.983,0.029911374,0,0,0.189581758
"993","358_1","0",10.0604913013458,2822,9497046.909,0.07406095,0.014642702,0.073947234,0.155899384
"994","358_2","0",10.2642341958449,1483,5321382.36,0.020229265,0.144320814,0.107002457,0.159395104
"995","358_3","0",10.4493231134916,1643,4140370.995,0.028606208,0,0,0.052196417
"996","359_1","0",10.3247603908498,2457,8378591.66,0.024420024,0.086754921,0.175105144,0.168387106
"997","359_2","0",10.2588516376748,2852,15828615.83,0.045582048,0.224437118,0.0678071,0.058544827
"998","36_1","0",9.76858379007133,1923,2918617.826,0.276651066,0.053100873,0.047536406,0.353778327
"999","36_2","0",9.16972668909089,1157,1759942.512,0.63872083,0.055903004,0.131635894,0.56206633
"1000","36_3","0",8.67709870892586,2385,3986715.436,0.77442348,0.067253034,0.07158491,0.642118065
"1001","36_4","0",9.36451962282386,1258,1697187.551,0.658187599,0.001789631,0.00171062,0.428015664
"1002","360_1","0",10.1867096942658,3201,22012706.9,0.087785067,0.018691021,0.271194512,0.121830785
"1003","361_1","0",9.88001419635049,1157,4898385.128,0.458945549,0,0,0.380731242
"1004","361_2","0",10.0786166387486,1089,4498278.929,0.012855831,0.003308506,0.048496609,0.16297062
"1005","361_3","0",10.1449031486378,1837,3932019.305,0.059335874,0,0.002734072,0.078594429
"1006","362.01_1","0",10.2477862254068,1472,2788691.252,0.07201087,0.00060528,0,0.06187855
"1007","362.01_2","0",10.1060609821056,749,4376785.93,0.001335113,0.000443484,0,0.150274118
"1008","362.01_3","0",10.011713957607,1400,2617025.693,0.020714286,0,0.071387568,0.153849851
"1009","362.01_4","0",10.3124133322733,1123,1492211.331,0.035618878,0,0,0.007706629
"1010","362.02_1","0",10.0848920222676,1614,2706344.607,0.120817844,0,0,0.142613524
"1011","362.02_2","0",10.2198299654811,1517,3321013.904,0.005932762,0,0.039709209,0.110211723
"1012","362.02_3","0",10.2613368067026,1401,3528552.013,0.007137759,0.038546331,0.015614122,0.018743316
"1013","362.02_4","0",10.2489549256266,1606,2487161.067,0.100871731,0,0.035143522,0.090792381
"1014","362.03_1","0",10.1396657821208,1599,4624388.699,0.031269543,0.00310354,0.28703685,0.178445156
"1015","362.03_2","0",10.2106045376265,1116,2972576.09,0.061827957,0.00343415,0,0.132498816
"1016","362.03_3","0",10.4584927279139,2414,9021333.073,0.005385253,0.022562583,0.004398418,0.161908928
"1017","363.01_1","0",10.2383155810449,1933,21549613.45,0.034661148,0.008260419,0.862608016,0.163667692
"1018","363.01_2","0",10.0270759267807,1762,4174435.33,0.039160045,0.029071429,0.002409582,0.097350925
"1019","363.02_1","0",9.94755228369823,1377,2153030.657,0.22875817,0.005536766,0.014096446,0.29529035
"1020","363.02_2","0",10.0953055418074,2166,3260871.92,0.103416436,0.006848422,0,0.10559343
"1021","363.03_1","1",10.1623456776743,2100,19128926.92,0.041904762,0.096034412,0.001469416,0.06155502
"1022","363.03_2","0",10.2734981796599,1478,2078165.222,0.00744249,0,0.047361574,0.078347563
"1023","363.03_3","0",10.1724072064869,1626,2409601.793,0.004305043,0.006454475,0.006375048,0.060345212
"1024","363.03_4","0",10.2329711396217,1522,3912323.558,0.005256242,0,0,0.060766258
"1025","364_1","0",10.2936698037798,703,48573089.29,0.216216216,0.143063093,0.768227813,0.497739228
"1026","365.01_1","0",10.3068504525524,2668,9685779.638,0.088455772,0.015387215,0.107585348,0.190498824
"1027","365.01_2","0",10.1927558662418,1935,7317752.197,0.035142119,0.005925829,0.087085269,0.170087872
"1028","365.01_3","0",10.509605174123,959,2641597.679,0.142857143,0.058296774,0.078702445,0.166851011
"1029","365.02_1","0",10.2363102806522,2608,7777993.499,0.023006135,0.015219578,0.001630679,0.072240471
"1030","365.02_2","0",10.2930603779754,1469,10895139.82,0.012253233,0.01113112,0.016986365,0.075816262
"1031","366_1","1",11.3764755318323,1643,26119328.3,0.061472915,0.030537831,0.584924088,0.049356284
"1032","367_1","1",11.1694205569848,1419,6372960.44,0.053558844,0.028888361,0.658375816,0.04949662
"1033","367_2","1",10.872958796881,1123,2247008.509,0.27871772,0.0565106,0.265046558,0.083251762
"1034","369_1","0",7.58273848891441,914,5216278.929,0.119256018,0,0.544669053,0.264524829
"1035","369_2","0",7.94200680848986,2136,12375191.78,0.08988764,0,0,0.364748521
"1036","369_3","1",10.1414014827538,3916,4465613.596,0.109039837,0,0.740379279,0.460529084
"1037","37.01_1","0",9.17554186643349,1201,659546.4131,0.611157369,0.010244258,0.038531545,0.523588551
"1038","37.01_2","0",9.53053803610464,1044,548459.7366,0.506704981,0.017092006,0.056583999,0.391521804
"1039","37.01_3","0",9.90976779049328,1997,1046743.037,0.805708563,0.005422282,0.057746996,0.203145678
"1040","37.01_4","0",9.7938400832316,1383,901300.9984,0.774403471,0.019665177,0.071400447,0.236074406
"1041","37.01_5","0",9.33785369227514,984,664517.2313,0.914634146,0.024421305,0.028473383,0.436346543
"1042","37.02_1","0",9.7503946464023,1583,1129161.929,0.334807328,0.00061688,0.083142767,0.291636946
"1043","37.02_2","0",9.75173399730859,1472,860545.8366,0.549592391,0,0.09048876,0.249898064
"1044","37.02_3","0",9.66237094923167,652,668248.7864,0.587423313,0,0.192316825,0.384147831
"1045","372_1","0",10.5318028355945,949,2508781.939,0.003161222,0,0.047208115,0.099970796
"1046","372_2","0",10.5315093731356,1412,2130743.961,0.004249292,0.004014513,0.030642843,0.164361584
"1047","372_3","0",10.3962917617043,695,628859.9445,0.008633094,0.001596472,0.011970615,0.08598272
"1048","372_4","0",9.70375530548238,1188,5784091.736,0.181818182,0.005421079,0.82285974,0.316222637
"1049","373_1","0",10.4779075018273,1733,3204799.118,0.001731102,0,0.177075896,0.084119109
"1050","373_2","0",10.4483957115993,2251,8353665.883,0.012438916,0.170000357,0.075298714,0.060889471
"1051","373_3","0",10.4110277853106,1153,17819906.1,0.429314831,0,0,0.122957521
"1052","375_1","0",10.2680612192682,2138,5136680.321,0.242282507,0.013673945,0.03904452,0.348891137
"1053","375_2","0",10.6025422493105,1633,5983198.257,0.549908145,0.005637872,0.001310866,0.133051779
"1054","376_1","1",9.65271583410444,828,3703424.687,0.507246377,0.021795,0.730424892,0.333863514
"1055","376_2","1",10.4353209594591,2158,4006383.089,0.270157553,0.037960852,0.537790835,0.304163734
"1056","377_1","1",8.84721610435754,2540,3924300.296,0.346850394,0.020617307,0.133551329,0.378815373
"1057","377_2","1",9.07863588097876,2553,3460407.13,0.538973756,0.113164859,0.044751139,0.679257845
"1058","377_3","1",9.51731023333525,542,538270.1049,0.701107011,0.213598576,0.040300926,0.431458578
"1059","378_1","0",10.2069199350791,960,7180573.136,0.051041667,0.239533244,0.61113728,0.24846554
"1060","378_2","0",10.391361796885,660,53241741.44,0.027272727,0.015352848,0.342476104,0.119615742
"1061","378_3","0",10.1742777573177,884,827945.3577,0.030542986,0.028448693,0.053343128,0.24826927
"1062","379_1","0",10.1109487764482,714,705085.4788,0.00280112,0.002415152,0.028491405,0.382665993
"1063","379_2","0",10.0208705081712,1088,1220242.304,0.004595588,0.030465833,0.030199306,0.167379495
"1064","379_3","0",10.1976113325674,805,8404806.819,0.013664596,0.059067231,0.779572382,0.218754747
"1065","379_4","0",9.47692648113323,814,788898.682,0,0.00684914,0.160549144,0.344641972
"1066","379_5","0",9.93139450578914,776,1203916.317,0,0.060181697,0.012282991,0.1428865
"1067","379_6","0",10.0871831648832,1118,2457618.62,0.023255814,0.093506721,0.071692839,0.143423167
"1068","38_1","0",10.4885204292416,983,823791.8433,0.004069176,0,0.021567582,0.065021313
"1069","38_2","0",10.3943961424618,973,9322931.784,0.01336074,0.125788451,0.853386144,0.127588018
"1070","38_3","0",10.2591319656603,981,754147.1085,0.041794088,0,0.054267575,0.112431693
"1071","38_4","0",10.4117198164495,961,798804.2714,0.010405827,0,0.033670786,0.134031529
"1072","380_1","0",9.88129306702636,1068,6771674.368,0.065543071,0.052361538,0.063268487,0.274440606
"1073","380_2","0",9.64387450001194,1307,2635036.866,0.119357307,0.062404326,0.084894328,0.300447851
"1074","381_1","0",9.33750151759286,658,19364252.39,0.174772036,0.018683825,0.015362435,0.492866439
"1075","381_2","0",9.22572147401448,175,34041897.94,0.588571429,0.168001187,0.3925644,0.319710975
"1076","382_1","0",9.59940505871657,778,6029098.252,0.087403599,0.052381652,0.6652738,0.407259503
"1077","382_2","0",9.85461238475399,807,2695286.839,0.049566295,0.013093132,0.757327271,0.263845689
"1078","382_3","0",9.29605924737872,1046,11219370.76,0.23709369,0.073828065,0.690693938,0.384600462
"1079","383_1","0",8.93062646917358,2354,28732483.04,0.401019541,0.042264694,0.692721072,0.621769411
"1080","383_2","0",8.55986946569667,764,1710577.669,0.188481675,0.026426719,0.256810819,0.780691783
"1081","383_3","1",9.5645121856968,1039,2519600.379,0.266602502,0.088244948,0.395419484,0.270187753
"1082","384_1","0",10.5059164941751,1360,20438161.98,0.085294118,0.000831154,0.030566967,0.118071538
"1083","384_2","0",10.6086374118872,1077,6979779.389,0.054781801,0.013003574,0.335068043,0.092142343
"1084","385_1","0",11.3450628717339,602,4045307.909,0.018272425,0.00381373,0.106550794,0.008926697
"1085","385_2","0",11.1567503960731,1286,10397972.91,0.062208398,0.030472555,0.075066086,0.116409103
"1086","386_1","0",11.2812455826337,1320,35912498.03,0.125,0.03221011,0.00716261,0.049498416
"1087","387_1","0",10.9874598644647,709,2981913.798,0.070521862,0.00093034,0.085318522,0.03423719
"1088","387_2","0",10.915561079787,1639,19365639.61,0.144600366,0.038357621,0.037713439,0.085610838
"1089","388_1","0",11.0625362100081,641,8490397.084,0.287051482,0.003466864,0.003824497,0.14235095
"1090","388_2","1",10.5404611282901,1123,2216749.302,0.211932324,0.004459993,0.05735307,0.174352148
"1091","388_3","1",10.461387583688,727,1673562.985,0.480055021,0.003449239,0.214341511,0.053849697
"1092","388_4","0",10.6131476414703,1227,2562160.085,0.352893236,0.011352865,0.019757533,0.141063113
"1093","389_1","1",9.38168523805651,1054,8096871.072,0.851043643,0.005317057,0.088252897,0.580926881
"1094","389_2","0",10.0717946979445,1036,2625702.675,0.945945946,0.008723385,0.081100565,0.140934372
"1095","389_3","0",10.0318367909638,990,3060047.735,0.918181818,0.02296503,0.015577898,0.290523641
"1096","39.01_1","0",9.99415058743337,1373,1234889.377,0.102694829,0,0.230394077,0.171284481
"1097","39.01_2","0",10.1832382546616,1262,831640.356,0.029318542,0.003507159,0.148783442,0.291466336
"1098","39.01_3","0",10.3162923259477,1846,1236570.994,0.009209101,0,0.060446925,0.148202776
"1099","39.01_4","1",9.92686222385258,1581,1213127.121,0.233396584,0.005367587,0.134734891,0.297765382
"1100","39.02_1","0",10.2559737358534,1377,830726.281,0.007988381,0,0.132379212,0.13953742
"1101","39.02_2","0",10.5198076829827,1045,1329267.213,0,0,0.188522658,0.056450903
"1102","39.02_3","0",10.250369703212,1088,1130266.232,0.000919118,0,0.029571587,0.10165903
"1103","39.02_4","0",10.2779090900128,1997,1571427.187,0.002503756,0,0.031959282,0.053671165
"1104","390_1","0",9.36065513263505,934,15140698.12,0.440042827,0.045268833,0.737503875,0.499799516
"1105","390_2","0",9.74800264969573,1253,762539.7426,0.572226656,0,0.024654653,0.263402541
"1106","390_3","0",9.74800264969573,904,532991.3319,0.51880531,0,0.02412617,0.368135374
"1107","390_4","0",9.53863641731322,867,1021704.224,0.592848904,0,0.164852396,0.386581716
"1108","390_5","0",9.72841962445348,1018,864547.6169,0.553045187,0.007651522,0.03110465,0.233033778
"1109","390_6","0",9.24763615671988,725,2058597.807,0.673103448,0,0.038739619,0.503191232
"1110","390_7","0",9.78001963853588,1353,858772.5984,0.544715447,0,0.027899005,0.323375265
"1111","390_8","0",9.64127827605738,1100,632173.8232,0.58,0.011925884,0.039194667,0.389132959
"1112","4.01_1","1",10.9042848603366,2125,2469228.871,0.176941176,0,0.7175422,0.246448863
"1113","4.02_1","1",10.6391433045455,1089,451533.7787,0.048668503,0.127388519,0.642061992,0.246073574
"1114","4.02_2","1",11.0607931875435,2053,2812220.577,0.058451047,0.000803036,0.75927159,0.132257119
"1115","40.01_1","0",10.0698490897514,1292,800502.9172,0.020897833,0.010565891,0.078646071,0.287983718
"1116","40.01_2","0",9.95080043558675,1277,817561.2658,0.016444792,0.001809629,0.07427922,0.225209594
"1117","40.01_3","0",10.0297236490813,750,974840.4941,0.013333333,0,0.18175159,0.244371499
"1118","40.01_4","1",10.4037172370887,940,790585.0403,0.032978723,0,0.273718733,0.079785185
"1119","40.02_1","0",10.0995887327385,1298,821466.0201,0.006163328,0,0.069276475,0.094600084
"1120","40.02_2","0",10.0221590822536,1500,868079.8683,0.004666667,0,0.04555785,0.130461101
"1121","40.02_3","0",10.1836917351319,1159,1033245.237,0.003451251,0,0.157314559,0.185121442
"1122","40.02_4","0",10.3738661114869,1041,981495.7841,0.005763689,0,0.085279491,0.094663309
"1123","41.01_1","1",9.52149480061311,1304,1058138.995,0.526840491,0.143678284,0.101377026,0.437261592
"1124","41.01_2","0",9.42641902556827,1495,823296.9233,0.146488294,0.046640825,0.159471576,0.404330995
"1125","41.01_3","0",9.36417671669105,1791,946480.7155,0.065326633,0.022247703,0.093490213,0.520934241
"1126","41.01_4","0",9.78323897993995,1653,1189823.307,0.156079855,0.036271056,0.13236495,0.275553479
"1127","41.02_1","0",9.18891242456256,2183,1224331.321,0.132386624,0.018618791,0.10922296,0.47571661
"1128","41.02_2","0",9.60931781394879,2790,1445932.205,0.146594982,0.010401747,0.043230025,0.336784468
"1129","41.02_3","0",9.72853875007159,1295,716771.6993,0.043243243,0.001633947,0.076512695,0.347931126
"1130","41.02_4","0",9.80090096376103,1580,822241.4644,0.031012658,0.000856066,0.068761762,0.197865394
"1131","42.01_1","0",10.302968122297,717,622139.6985,0.008368201,0.0023821,0.00846834,0.063314838
"1132","42.01_2","0",9.76915583974084,1949,1338844.096,0.047716778,0.026458912,0.045824695,0.347530142
"1133","42.01_3","0",10.3141060258851,776,638114.9029,0.00128866,0,0.027003564,0.058080827
"1134","42.01_4","0",9.80106715493666,1663,1286266.378,0.107035478,0.026493651,0.048024078,0.309450698
"1135","42.02_1","0",10.1061834685812,1366,1538380.378,0.052708638,0.021421901,0.015094026,0.130199606
"1136","42.02_2","1",9.6260857894919,1404,1986719.33,0.086182336,0.024578211,0.285543568,0.350597225
"1137","42.02_3","0",9.65528257062655,1279,670605.2012,0.014073495,0.001491537,0.020308385,0.402859577
